"Root","RelativePath","FullName","FileCount","SizeBytes","LastWriteTime"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\detailed_estimates\v2_with_prefix","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\detailed_estimates\v2_with_prefix","16","1083787","19-01-26 18:21:28"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\de\2014\outputs","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\de\2014\outputs","85","1364398","19-01-26 18:21:28"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\de\2014\outputs\plots","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\de\2014\outputs\plots","81","1359532","19-01-26 18:21:29"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\de\2015\outputs","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\de\2015\outputs","85","1358765","19-01-26 18:21:30"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\de\2015\outputs\plots","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\de\2015\outputs\plots","81","1353896","19-01-26 18:21:30"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\de\2016\outputs","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\de\2016\outputs","85","1351768","19-01-26 18:21:31"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\de\2016\outputs\plots","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\de\2016\outputs\plots","81","1346900","19-01-26 18:21:31"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\fr\2021\outputs","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\fr\2021\outputs","85","1370419","19-01-26 18:21:34"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\fr\2021\outputs\plots","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\fr\2021\outputs\plots","81","1365545","19-01-26 18:21:34"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\scenarios","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\scenarios","98","108620698","19-01-26 18:21:38"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\scenarios\DE_2014","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\scenarios\DE_2014","23","24751481","19-01-26 18:21:37"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\scenarios\DE_2014_2016_combined","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\scenarios\DE_2014_2016_combined","4","4003878","19-01-26 18:21:37"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\scenarios\DE_2014_2016_cpi2015","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\scenarios\DE_2014_2016_cpi2015","3","4012153","19-01-26 18:21:37"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\scenarios\DE_2015","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\scenarios\DE_2015","23","25193588","19-01-26 18:21:38"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\old_data\scenarios\DE_2016","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\old_data\scenarios\DE_2016","23","25522988","19-01-26 18:21:38"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\outputs","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\outputs","87","2461615","19-01-26 18:21:39"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\outputs\euromod_DE_demo","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\outputs\euromod_DE_demo","1","1053524","19-01-26 18:21:38"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\outputs\prep","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\outputs\prep","85","1351760","19-01-26 18:21:39"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\outputs\prep\plots","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\outputs\prep\plots","81","1346892","19-01-26 18:21:39"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\outputs\scenarios","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\outputs\scenarios","0","0","13-10-25 19:38:49"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\reports","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\reports","62","864966","19-01-26 18:21:39"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\reports\biogeme","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\reports\biogeme","62","864966","19-01-26 18:21:41"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\reports\biogeme\female","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\reports\biogeme\female","12","197106","19-01-26 18:21:40"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\reports\biogeme\female_ascsOFF","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\reports\biogeme\female_ascsOFF","6","18709","19-01-26 18:21:40"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\reports\biogeme\female_ascsON","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\reports\biogeme\female_ascsON","12","219290","19-01-26 18:21:40"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\reports\biogeme\male","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\reports\biogeme\male","12","191058","19-01-26 18:21:40"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\reports\biogeme\male_ascsOFF","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\reports\biogeme\male_ascsOFF","6","18736","19-01-26 18:21:40"
"Z:\Hisham\EUROMOD-STORAGE_1","old_Data_results\reports\biogeme\male_ascsON","Z:\Hisham\EUROMOD-STORAGE_1\old_Data_results\reports\biogeme\male_ascsON","12","218381","19-01-26 18:21:41"
"Z:\Hisham\EUROMOD-STORAGE_1","outputs","Z:\Hisham\EUROMOD-STORAGE_1\outputs","68","3660549","19-01-26 18:21:42"
"Z:\Hisham\EUROMOD-STORAGE_1","outputs\euromod_DE_demo","Z:\Hisham\EUROMOD-STORAGE_1\outputs\euromod_DE_demo","1","1053524","19-01-26 18:21:41"
"Z:\Hisham\EUROMOD-STORAGE_1","outputs\prep","Z:\Hisham\EUROMOD-STORAGE_1\outputs\prep","65","2469288","19-01-26 18:21:41"
"Z:\Hisham\EUROMOD-STORAGE_1","outputs\prep\fr","Z:\Hisham\EUROMOD-STORAGE_1\outputs\prep\fr","65","2469288","19-01-26 18:21:41"
"Z:\Hisham\EUROMOD-STORAGE_1","outputs\prep\fr\2016","Z:\Hisham\EUROMOD-STORAGE_1\outputs\prep\fr\2016","65","2469288","19-01-26 18:21:41"
"Z:\Hisham\EUROMOD-STORAGE_1","outputs\prep\fr\2016\plots","Z:\Hisham\EUROMOD-STORAGE_1\outputs\prep\fr\2016\plots","60","2462278","19-01-26 18:21:41"
"Z:\Hisham\EUROMOD-STORAGE_1","outputs\prep\fr\2016\plots\plots","Z:\Hisham\EUROMOD-STORAGE_1\outputs\prep\fr\2016\plots\plots","30","1231139","19-01-26 18:21:42"
"Z:\Hisham\EUROMOD-STORAGE_1","outputs\scenarios","Z:\Hisham\EUROMOD-STORAGE_1\outputs\scenarios","0","0","13-10-25 19:38:49"
"Z:\Hisham\EUROMOD-STORAGE_1","reports","Z:\Hisham\EUROMOD-STORAGE_1\reports","317","7840947","19-01-26 18:21:44"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy","108","2833991","19-01-26 18:21:42"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox","108","2833991","19-01-26 18:21:43"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox\DE_2014_2016_panel","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox\DE_2014_2016_panel","85","2020714","19-01-26 18:21:43"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox\DE_2014_2016_panel\female_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox\DE_2014_2016_panel\female_ascsOFF_q99","14","312059","19-01-26 18:21:42"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox\DE_2014_2016_panel\female_ascsON_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox\DE_2014_2016_panel\female_ascsON_q99","14","317785","19-01-26 18:21:42"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox\DE_2014_2016_panel\male_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox\DE_2014_2016_panel\male_ascsOFF_q99","14","285237","19-01-26 18:21:43"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox\DE_2014_2016_panel\male_ascsON_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox\DE_2014_2016_panel\male_ascsON_q99","14","281419","19-01-26 18:21:43"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox\DE_2014_2016_panel\pooled_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox\DE_2014_2016_panel\pooled_ascsOFF_q99","15","414117","19-01-26 18:21:43"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox\DE_2014_2016_panel\pooled_ascsON_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox\DE_2014_2016_panel\pooled_ascsON_q99","14","410097","19-01-26 18:21:43"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox\pooled_genderSplit","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox\pooled_genderSplit","23","813277","19-01-26 18:21:43"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\gamspy\boxcox\pooled_genderSplit\pooled_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\gamspy\boxcox\pooled_genderSplit\pooled_ascsOFF_q99","23","813277","19-01-26 18:21:44"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm","209","5006956","19-01-26 18:21:44"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox","209","5006956","19-01-26 18:21:46"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\DE_2014_2016_panel","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\DE_2014_2016_panel","130","3656828","19-01-26 18:21:45"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\DE_2014_2016_panel\female_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\DE_2014_2016_panel\female_ascsOFF_q99","14","312034","19-01-26 18:21:44"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\DE_2014_2016_panel\female_ascsON_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\DE_2014_2016_panel\female_ascsON_q99","14","318148","19-01-26 18:21:44"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\DE_2014_2016_panel\male_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\DE_2014_2016_panel\male_ascsOFF_q99","14","285906","19-01-26 18:21:44"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\DE_2014_2016_panel\male_ascsON_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\DE_2014_2016_panel\male_ascsON_q99","14","291645","19-01-26 18:21:44"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\DE_2014_2016_panel\pooled_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\DE_2014_2016_panel\pooled_ascsOFF_q99","14","404394","19-01-26 18:21:44"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\DE_2014_2016_panel\pooled_ascsOFF_q99_split","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\DE_2014_2016_panel\pooled_ascsOFF_q99_split","23","813826","19-01-26 18:21:45"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\DE_2014_2016_panel\pooled_ascsON_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\DE_2014_2016_panel\pooled_ascsON_q99","23","808338","19-01-26 18:21:45"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\DE_2014_2016_panel\pooled_ascsON_q99_nosp","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\DE_2014_2016_panel\pooled_ascsON_q99_nosp","14","422537","19-01-26 18:21:45"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\female_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\female_ascsOFF_q99","21","246047","19-01-26 18:21:45"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\female_ascsOFF_q99\separate","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\female_ascsOFF_q99\separate","14","230989","19-01-26 18:21:46"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\female_ascsON_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\female_ascsON_q99","14","312499","19-01-26 18:21:46"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\male_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\male_ascsOFF_q99","30","527594","19-01-26 18:21:46"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\male_ascsOFF_q99\separate_2015","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\male_ascsOFF_q99\separate_2015","14","221326","19-01-26 18:21:46"
"Z:\Hisham\EUROMOD-STORAGE_1","reports\mle_dcm\boxcox\pooled_ascsOFF_q99","Z:\Hisham\EUROMOD-STORAGE_1\reports\mle_dcm\boxcox\pooled_ascsOFF_q99","14","263988","19-01-26 18:21:46"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1","Z:\Hisham\EUROMOD-STORAGE_1\RURO1","750","6683547024","19-01-26 18:23:02"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\_bestwithses1","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\_bestwithses1","17","904050","19-01-26 18:23:02"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\_bestwithses1\2016","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\_bestwithses1\2016","17","904050","19-01-26 18:23:02"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\2016","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\2016","9","33261239","19-01-26 18:21:47"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\2021","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\2021","100","950048091","19-01-26 18:21:55"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\2021\outputs","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\2021\outputs","85","1370927","19-01-26 18:21:55"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\2021\outputs\plots","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\2021\outputs\plots","81","1366053","19-01-26 18:21:56"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\actua_1","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\actua_1","22","998814","19-01-26 18:21:56"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\actua_1\2016","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\actua_1\2016","22","998814","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\bad_results","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\bad_results","3","16224","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\bad_results\results2","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\bad_results\results2","3","16224","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\best_by_far","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\best_by_far","16","891297","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1","120","3929339","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\2016","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\2016","22","900266","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\data_of","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\data_of","0","0","06-12-25 18:57:38"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\estimates","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\estimates","0","0","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\estimates\fr","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\estimates\fr","0","0","06-12-25 18:55:41"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\logs","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\logs","11","165258","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\post_estimation","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\post_estimation","18","499431","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\post_estimation\fr","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\post_estimation\fr","18","499431","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\post_estimation\fr\2016","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\post_estimation\fr\2016","18","499431","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\post_estimation\fr\2016\joint","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\post_estimation\fr\2016\joint","4","112172","19-01-26 18:21:57"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\post_estimation\fr\2016\joint_full","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\post_estimation\fr\2016\joint_full","4","124358","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\post_estimation\fr\2016\joint_test","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\post_estimation\fr\2016\joint_test","4","124357","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\post_estimation\fr\2016\single_females","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\post_estimation\fr\2016\single_females","2","39770","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\post_estimation\fr\2016\single_males","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\post_estimation\fr\2016\single_males","4","98774","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\prep","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\prep","54","1425884","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\prep\fr","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\prep\fr","54","1425884","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\prep\fr\2016","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\prep\fr\2016","54","1425884","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\enhanced_results1\prep\fr\2016\plots","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\enhanced_results1\prep\fr\2016\plots","50","1423737","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\perpartion_2016","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\perpartion_2016","65","1738467","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\perpartion_2016\2016","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\perpartion_2016\2016","65","1738467","19-01-26 18:21:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\perpartion_2016\2016\plots","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\perpartion_2016\2016\plots","61","1736320","19-01-26 18:21:59"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try1","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try1","101","943267717","19-01-26 18:22:07"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try1\outputs","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try1\outputs","86","1384751","19-01-26 18:22:07"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try1\outputs\plots","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try1\outputs\plots","82","1379877","19-01-26 18:22:08"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try2","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try2","98","794911791","19-01-26 18:22:08"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try2\2021","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try2\2021","98","794911791","19-01-26 18:22:15"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try2\2021\outputs","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try2\2021\outputs","85","1370927","19-01-26 18:22:15"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try2\2021\outputs\plots","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try2\2021\outputs\plots","81","1366053","19-01-26 18:22:16"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try3","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try3","101","3703701364","19-01-26 18:22:16"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try3\2021","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try3\2021","101","3703701364","19-01-26 18:22:56"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try3\2021\outputs","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try3\2021\outputs","85","1370927","19-01-26 18:22:56"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try3\2021\outputs\plots","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try3\2021\outputs\plots","81","1366053","19-01-26 18:22:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try4","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try4","98","249878631","19-01-26 18:22:58"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try4\2021","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try4\2021","98","249878631","19-01-26 18:23:01"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try4\2021\outputs","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try4\2021\outputs","85","1370927","19-01-26 18:23:01"
"Z:\Hisham\EUROMOD-STORAGE_1","RURO1\try4\2021\outputs\plots","Z:\Hisham\EUROMOD-STORAGE_1\RURO1\try4\2021\outputs\plots","81","1366053","19-01-26 18:23:02"
