,beta_l0_sm,beta_l_age_sm,theta_l_sm,beta_l0_sf,beta_l_age_sf,beta_l_nkids_sf,theta_l_sf,theta_c_singles,beta_E,beta_h_pt1,beta_h_pt2,beta_h_ft,beta_h_lh,beta_E_gsur,beta_E_drgn2,beta_E_drgn3,beta_E_drgn4,beta_E_drgn5,beta_E_drgn6,beta_E_drgn7,beta_E_drgn8,beta_E_drgur,beta_E_drgmd,beta_occ_2_m,beta_occ_3_m,beta_occ_4_m,beta_occ_2_f,beta_occ_3_f,beta_occ_4_f,beta_w0,beta_w_educL,beta_w_educH,beta_w_pexp,beta_w_pexp2,sigma
beta_E_drgn8,-0.0036472561686908792,0.0076293140585917867,0.0010086475601702755,0.0045447189367571299,0.00073004499573684455,0.0037547651591199171,-0.00033859567834795595,0.0011342759875298163,-0.04503412767510253,-1.5769905015184844e-05,0.00042266097589565432,5.3714278825930593e-05,0.00013163540006753312,-0.012505830111921955,0.055043685252183991,0.056389923892580081,0.053678714203804108,0.05464379489380513,0.053624501078397169,0.053701672280572994,0.10809473869043025,0.0071115443127243499,0.0027281587092277317,-0.00040741680906861908,-0.00080571605058598283,-0.0006037201428288144,0.00064777863277214025,0.0014669957671701887,0.00091304910540585124,-0.00019901817753427951,0.00029857050642086559,-0.00020403084889349346,0.00062725839432985848,-0.00034795840704306315,-9.1038746366322917e-05
beta_E_drgur,0.0024581512256642312,0.0022787574270380449,0.00088491063280172219,0.0079499290145580315,0.0055381713237263718,0.00061588527760848952,-0.00128447185237231,0.00070237645163007047,-0.041348861501344598,-6.3330603579343927e-05,-0.0020910868223016437,-0.00016165449344233165,0.00015563863530652773,0.001352826815509514,0.0154441345745611,0.0017551429625970885,0.01493949833550373,0.021563414925449526,0.010276040260389198,0.0088587302471418768,0.0071115443127243785,0.043287969207937739,0.028539217452570344,0.0014435339282433746,0.0016095440721753877,0.0007625387454787485,6.717553620193304e-05,0.00057862025351756649,0.00048877666667590297,3.9548303533495276e-05,-0.00025160694256591147,-0.00024906659013780005,8.672205889040121e-05,-1.8334475229989334e-05,6.2948869450029857e-05
beta_E_drgmd,-0.0037410477812628118,-0.00013320252989585337,0.0014669560888296593,0.0015873710111270294,0.0006674611202684347,-0.002961797053020564,-0.0001701038329290331,-0.00047266954022657045,-0.033685319390436605,0.00062835866036236351,-0.0014029478039949126,-7.5303307681751151e-05,0.00031655806672760531,0.0017924133081117966,0.00094692788732379102,0.0021513997486704061,0.012280479607840114,0.015481670428918425,-0.0044527008290372021,-0.0020939461638099944,0.0027281587092277126,0.028539217452570299,0.059174965204972542,0.00023562803140766736,0.00066629184022541372,0.00060242497856304381,3.0706027180022678e-05,-7.6043903759941955e-05,7.9028417635328192e-05,-2.5636821328666164e-05,-0.00035245443382827179,-0.00011043113946985438,-8.3625333836371632e-05,7.2071865470546881e-05,0.00011350641748460157
beta_occ_2_m,-0.002910670027450974,-0.0078061597646392894,0.00029417034463943446,0.0019384908816500953,-0.0021540353619623402,-0.00094922455111728595,-0.0013356111852833442,6.8140300945314508e-05,-0.0024552307103497309,0.00048940372373739067,6.3663389373394384e-05,-4.4468585974043615e-05,-0.00099108688311480152,-0.00094201337972318021,-0.00073238383151670518,-0.00095127510133524186,-0.00090617500819220511,-0.0020619192726644589,7.0587587544587181e-05,-0.00070458693081810683,-0.00040741680906861572,0.0014435339282433768,0.00023562803140767238,0.025068719879848083,0.0054011707152990841,0.005019351315661935,0.0012222651539317421,0.0011877538886155812,0.0012275663584835137,-0.00030131998121826038,0.0001568676926350104,-6.1600908989915246e-05,0.00069824730244729273,-0.00027287153841931873,3.6870143202758622e-05
beta_occ_3_m,0.017749125460616508,-0.0079460844253279664,-0.0020577096577571044,0.0022685646239538914,-0.0021922150325684123,-0.0023377728292201553,-0.0011841512413406355,-0.0003570318069832329,-0.0039093084813447308,-0.00046704819150137554,-6.21803351667226e-05,-0.00021742025771073084,-0.00088582183967273105,-0.00054283808403278965,-0.00016974212899480081,0.00059757368142909035,0.0030269537716764174,-0.0015425245390976398,-0.00091286560520038201,0.00088612774197142029,-0.00080571605058599117,0.0016095440721753823,0.00066629184022540852,0.0054011707152990833,0.039588836982360744,0.005147082427296128,0.0012774963742630499,0.0012582772959242824,0.001301431375784962,-0.00022891065186427938,-1.9639465198917514e-05,-5.3984063235663237e-05,0.0002209363232784392,-3.3158025764734276e-05,5.9556517295395e-05
beta_occ_4_m,0.0061292431219661147,-0.00063119321596366953,-0.00046053783769435194,0.0059793487725837017,-0.0011611813931926701,-0.0018112260628509892,-0.00055819632385391152,-2.7055210852818239e-06,-0.0015897189963358833,0.00026108460399824966,-0.00017730903891939313,0.00035407076045740761,0.00062039001836663467,-0.0018600335860975276,-0.00082609841498683227,-0.00067147701800572687,-0.00019756417121232251,-0.0019749899912454016,-0.0012296376950528549,-0.00040399510246474913,-0.00060372014282881743,0.00076253874547874904,0.00060242497856304587,0.005019351315661935,0.0051470824272961272,0.0090116321485944426,0.0014371936547552967,0.0013910855040080946,0.0014063704395374621,-0.00022762500918485328,4.3417097249230053e-05,8.8811837606431751e-05,0.00015122039728308331,2.9030849192497715e-05,2.7053709082193702e-05
beta_occ_2_f,0.0014324380955424653,-0.00099624533728676296,-0.00057405547276160782,-0.011377264554993658,-0.0013249053622958608,-0.0062567017623111733,0.0013160094608662518,0.00013453907009303582,-0.0032086123526239674,-6.2441440670243359e-05,0.0011570194011556998,0.00010244324408434029,0.00063563099633275695,-0.0003801002384718875,-0.00016648249372242039,-0.00023088100009060431,-0.001752751056248226,0.00049374512491847636,-0.00035830837563971958,-0.0011663736766123812,0.00064777863277214057,6.7175536201929313e-05,3.0706027180019615e-05,0.0012222651539317414,0.0012774963742630495,0.0014371936547552958,0.0151956448841803,0.0063148930929515148,0.0062811271656238029,-3.4033251202053927e-05,0.00011623219585730299,0.00010566965786493568,-0.00051824600158518021,0.00029098845998522542,0.00010742609470367352
beta_occ_3_f,-0.0020046607415768586,-0.00058425265589911698,-0.00085452972328371648,0.014470102451770175,-0.0048768521715681539,0.0038226373628499539,-0.0011105288501504498,0.00011750798610106829,-0.0036530243885125268,-0.0016001652271389036,-0.00053751614010016198,7.7994354672534708e-05,-0.00015472491654479375,-0.00071285000364891191,0.00075808367769504884,0.0012303121485047678,-0.001466981646628321,0.0011250621942798104,0.00032482161830313546,-0.00047931082713755446,0.0014669957671701963,0.0005786202535175756,-7.6043903759933525e-05,0.0011877538886155819,0.0012582772959242828,0.0013910855040080946,0.0063148930929515174,0.018116157152288162,0.0061538107561682973,4.9776234192052062e-05,7.9202039820015956e-05,-0.00014794852723433403,-0.00038651601821114304,0.00030799967535024517,-9.1795021443274292e-05
beta_occ_4_f,0.0033043678928385365,8.5893925746678031e-06,0.00015626157453966689,0.01362205971444623,-0.0054245978177807873,0.0053270886657693622,-0.00087727011440877887,0.00021316126567000828,-0.0035274142767617212,-0.0015754107905936404,-0.00061202316734089185,0.00062532534205827974,0.001382236793735641,-0.00082893861811734343,0.00018559358024148611,0.00045688305091171066,-0.0013186158592975927,0.0008175806202362643,0.00012390807632119293,-0.00068807279067231079,0.00091304910540586034,0.00048877666667590948,7.9028417635335416e-05,0.0012275663584835142,0.0013014313757849622,0.0014063704395374619,0.0062811271656238055,0.0061538107561682955,0.0098812169397057194,-8.5566769864672297e-05,-6.2991963212542069e-05,2.7847832440728849e-05,-7.4513173795545971e-05,0.00016075834035442685,-9.4961627263169128e-05
beta_w0,0.0027152272721010363,-0.00085187521167009561,-0.00052338337430915831,0.0088051621881750433,-0.0077064025514068041,-0.0029414437670783979,-0.00031048735649550567,0.00041592144425089766,-0.00014650643833093884,-0.0003440409467926986,0.00022903562016301295,-6.1438918547008085e-05,-0.00036351047419344779,0.00035770979145653838,-0.00026745249021107746,-0.00072661949027854028,-0.00050155582576955082,-3.6461845828960673e-05,-0.00011996987400177733,3.5125750418303872e-05,-0.00019901817753427992,3.9548303533495445e-05,-2.563682132866761e-05,-0.00030131998121826124,-0.00022891065186427963,-0.00022762500918485415,-3.4033251202051786e-05,4.9776234192052428e-05,-8.556676986467265e-05,0.003117021880246049,-0.00063609323313458131,-0.00069035144354828736,-0.0048287263353051536,0.0018900147471158702,-6.9234687193257818e-05
beta_w_educL,0.0026049345668668969,-0.0018242742835497235,-0.00046357277420126997,-0.0075457803489715931,0.0041407052615099922,0.00054866776255078399,0.00076555577549770328,3.901644942461753e-05,0.00076875917833879918,0.00014465206796714108,1.2603882353608062e-05,-5.3748529237399172e-05,0.00013870173272149963,-0.00055543922260439262,0.00011985943034113928,0.00032528335437823281,-0.00022561508600398258,-0.00013996696591204996,0.00010463372009471538,-0.00011223444353430046,0.00029857050642086765,-0.00025160694256591109,-0.00035245443382827244,0.00015686769263501042,-1.9639465198917656e-05,4.3417097249229795e-05,0.00011623219585730276,7.9202039820015996e-05,-6.2991963212542164e-05,-0.00063609323313458044,0.0017982342989338513,0.00034790927979538324,0.00068061944604644222,-0.00033839195324177784,5.6712137655809516e-05
