sheet,variable,label,description,monetary_variable,applicable_observations,weighted_number,weighted_mean,weighted_sd,min,max
expenditure shares,xs05315,EXPENDITURE SHARE: Cleaning equipment,"05315 : 05 Furnishings, household equipment and routine maintenance of the house - 3 Household appliances - 1 Major household appliances whether or not electrical - 5 Cleaning equipment",0,7482,63155144.39457703,0.00014820358076161164,0.0007662006179259675,0,0.012219898402690887
expenditure shares,xs05316,EXPENDITURE SHARE: Sewing and knitting machines,"05316 : 05 Furnishings, household equipment and routine maintenance of the house - 3 Household appliances - 1 Major household appliances whether or not electrical - 6 Sewing and knitting machines",0,7482,63155144.39457703,0,0,0,0
expenditure shares,xs05317,EXPENDITURE SHARE: Other major household appliances,"05317 : 05 Furnishings, household equipment and routine maintenance of the house - 3 Household appliances - 1 Major household appliances whether or not electrical - 7 Other major household appliances",0,7482,63155144.39457703,0,0,0,0
expenditure shares,xs05321,EXPENDITURE SHARE: Small electrical household appliances,"05321 : 05 Furnishings, household equipment and routine maintenance of the house - 3 Household appliances - 2 Small electrical household appliances - 1 Small electrical household appliances",0,7482,63155144.39457703,0.00033390786230575093,0.0018062774825178614,0,0.035795144736766815
expenditure shares,xs05331,EXPENDITURE SHARE: Repair of household appliances,"05331 : 05 Furnishings, household equipment and routine maintenance of the house - 3 Household appliances - 3 Repair of household appliances - 1 Repair of household appliances",0,7482,63155144.39457703,0.00017174852423592704,0.005076586374256084,0,0.15022677183151245
expenditure shares,xs05411,"EXPENDITURE SHARE: Glass and crystal ware, tableware","05411 : 05 Furnishings, household equipment and routine maintenance of the house - 4 Glassware, tableware and household utensils - 1 Glassware, tableware and household utensils - 1 Glass and crystal ware, tableware",0,7482,63155144.39457703,0,0,0,0
expenditure shares,xs05412,"EXPENDITURE SHARE: Cutlery, flatware and silverware","05412 : 05 Furnishings, household equipment and routine maintenance of the house - 4 Glassware, tableware and household utensils - 1 Glassware, tableware and household utensils - 2 Cutlery, flatware and silverware",0,7482,63155144.39457703,0,0,0,0
expenditure shares,xs05413,EXPENDITURE SHARE: Kitchen and domestic utensils,"05413 : 05 Furnishings, household equipment and routine maintenance of the house - 4 Glassware, tableware and household utensils - 1 Glassware, tableware and household utensils - 3 Kitchen and domestic utensils",0,7482,63155144.39457703,0,0,0,0
expenditure shares,xs05414,"EXPENDITURE SHARE: Repair of glassware, tableware and household utensils","05414 : 05 Furnishings, household equipment and routine maintenance of the house - 4 Glassware, tableware and household utensils - 1 Glassware, tableware and household utensils - 4 Repair of glassware, tableware and household utensils",0,7482,63155144.39457703,0,0,0,0
expenditure shares,xs05511,EXPENDITURE SHARE: Major tools and equipment,"05511 : 05 Furnishings, household equipment and routine maintenance of the house - 5 Tools and equipment for house and garden - 1 Major tools and equipment - 1 Major tools and equipment",0,7482,63155144.39457703,0.0009851149536735636,0.0029047286776349773,0,0.028028346598148346
expenditure shares,xs05521,EXPENDITURE SHARE: Small tools and miscellaneous accessories,"05521 : 05 Furnishings, household equipment and routine maintenance of the house - 5 Tools and equipment for house and garden - 2 Small tools and miscellaneous accessories - 1 Small tools and miscellaneous accessories",0,7482,63155144.39457703,0.0028126858593069985,0.013046394530971369,0,0.33393168449401855
expenditure shares,xs05611,EXPENDITURE SHARE: Cleaning and maintenance products,"05611 : 05 Furnishings, household equipment and routine maintenance of the house - 6 Goods and services for routine household maintenance - 1 Non durable household goods - 1 Cleaning and maintenance products",0,7482,63155144.39457703,0.002382523518021916,0.005736844850179038,0,0.10935615748167038
expenditure shares,xs05612,EXPENDITURE SHARE: Other non durable household articles,"05612 : 05 Furnishings, household equipment and routine maintenance of the house - 6 Goods and services for routine household maintenance - 1 Non durable household goods - 2 Other non durable household articles",0,7482,63155144.39457703,0.0014068038744966284,0.0036761463273647043,0,0.0466717965900898
expenditure shares,xs05621,EXPENDITURE SHARE: Domestic services,"05621 : 05 Furnishings, household equipment and routine maintenance of the house - 6 Goods and services for routine household maintenance - 2 Domestic services and household services - 1 Domestic services",0,7482,63155144.39457703,0.012336773218589905,0.031009046374130336,0,0.24759775400161743
expenditure shares,xs05622,EXPENDITURE SHARE: Household services,"05622 : 05 Furnishings, household equipment and routine maintenance of the house - 6 Goods and services for routine household maintenance - 2 Domestic services and household services - 2 Household services",0,7482,63155144.39457703,5.9379937520077306e-05,0.0011311680557749494,0,0.02160775475203991
expenditure shares,xs06111,EXPENDITURE SHARE: Pharmaceutical products,"06111 : 06 Health - 1 Medical products, appliances and equipment - 1 Pharmaceutical products - 1 Pharmaceutical products",0,7482,63155144.39457703,0.002454736585837391,0.0055850032318645855,0,0.11004086583852768
expenditure shares,xs06121,EXPENDITURE SHARE: Other medical products,"06121 : 06 Health - 1 Medical products, appliances and equipment - 2 Other medical products - 1 Other medical products",0,7482,63155144.39457703,0.0005804274598866354,0.0030024426567095285,0,0.07348167896270752
expenditure shares,xs06131,EXPENDITURE SHARE: Therapeutic appliances and equipment,"06131 : 06 Health - 1 Medical products, appliances and equipment - 3 Therapeutic appliances and equipment - 1 Therapeutic appliances and equipment",0,7482,63155144.39457703,0.0020960796660984813,0.006971902433393802,0,0.04311104491353035
expenditure shares,xs06211,EXPENDITURE SHARE: Medical Services - 1 Medical Services,06211 : 06 Health - 2 Out-patient services - 1 Medical Services - 1 Medical Services,0,7482,63155144.39457703,0.002173694042973344,0.005244266115354213,0,0.0510435625910759
expenditure shares,xs06221,EXPENDITURE SHARE: Dental services - 1 Dental services,06221 : 06 Health - 2 Out-patient services - 2 Dental services - 1 Dental services,0,7482,63155144.39457703,0.0009495999709701255,0.004700137484950069,0,0.062389589846134186
expenditure shares,xs06231,EXPENDITURE SHARE: Paramedical services - 1 Services of medical analysis laboratories and X-ray centres,06231 : 06 Health - 2 Out-patient services - 3 Paramedical services - 1 Services of medical analysis laboratories and X-ray centres,0,7482,63155144.39457703,0.0011742262383690556,0.01035056729462576,0,0.10896722227334976
expenditure shares,xs06232,EXPENDITURE SHARE: Paramedical services - 2 Services of medical auxiliaries,06232 : 06 Health - 2 Out-patient services - 3 Paramedical services - 2 Services of medical auxiliaries,0,7482,63155144.39457703,0.0002675455832295916,0.005118177977929113,0,0.17094926536083221
expenditure shares,xs06233,EXPENDITURE SHARE: Paramedical services - 3 Other nonhospital services,06233 : 06 Health - 2 Out-patient services - 3 Paramedical services - 3 Other nonhospital services,0,7482,63155144.39457703,0,0,0,0
expenditure shares,xs06311,EXPENDITURE SHARE: Hospital services,063 : 06 Health - 3 Hospital services - - Hospital services,0,7482,63155144.39457703,0.0007386921739814741,0.006946834127452226,0,0.15934838354587555
expenditure shares,xs07111,EXPENDITURE SHARE: rs - 1 Purchase of new motor-cars,07111 : 07 Transport - 1 Purchase of vehicles - 1 Motor-cars - 1 Purchase of new motor-cars,0,7482,63155144.39457703,0.03736229610230316,0.14312483227237044,0,1.08952796459198
expenditure shares,xs07112,EXPENDITURE SHARE: rs - 2 Purchase of second-hand motor-cars,07112 : 07 Transport - 1 Purchase of vehicles - 1 Motor-cars - 2 Purchase of second-hand motor-cars,0,7482,63155144.39457703,0.022746135290793747,0.08197776533504894,0,0.7479385137557983
expenditure shares,xs07121,EXPENDITURE SHARE: cles - 1 Motor-cycles,07121 : 07 Transport - 1 Purchase of vehicles - 2 Motor-cycles - 1 Motor-cycles,0,7482,63155144.39457703,0.0005585833632686432,0.009050019070727113,0,0.5275305509567261
expenditure shares,xs07131,EXPENDITURE SHARE: Bicycles,07131 : 07 Transport - 1 Purchase of vehicles - 3 Bicycles - 1 Bicycles,0,7482,63155144.39457703,0.0013242796955206656,0.006824135880343226,0,0.09536384046077728
expenditure shares,xs07141,EXPENDITURE SHARE: awn vehicles - 1 Animal-drawn vehicles,07141 : 07 Transport - 1 Purchase of vehicles - 4 Animal-drawn vehicles - 1 Animal-drawn vehicles,0,7482,63155144.39457703,0,0,0,0
expenditure shares,xs07211,EXPENDITURE SHARE: Spare parts and accessories,07211 : 07 Transport - 2 Operation of personal transport equipment - 1 Spare parts and accessories - 1 Spare parts and accessories,0,7482,63155144.39457703,0.002476389919648081,0.018295497864141894,0,0.3144909143447876
expenditure shares,xs07221,EXPENDITURE SHARE: Fuels and lubricants,07221 : 07 Transport - 2 Operation of personal transport equipment - 2 Fuels and lubricants - 1 Fuels and lubricants,0,7482,63155144.39457703,0.017874836506656278,0.027172700232544915,0,0.2007676064968109
expenditure shares,xs07231,EXPENDITURE SHARE: Maintenance and repair,07231 : 07 Transport - 2 Operation of personal transport equipment - 3 Maintenance and repair of personal transport equipment - 1 Maintenance and repair,0,7482,63155144.39457703,0.00619531441619276,0.011425373534616635,0,0.18248771131038666
expenditure shares,xs07241,EXPENDITURE SHARE: Other services in respect of personal transport equipment,07241 : 07 Transport - 2 Operation of personal transport equipment - 4 Other services in respect of personal transport equipment - 1 Other services in respect of personal transport equipment,0,7482,63155144.39457703,0.004092060725174217,0.016140288711363103,0,0.1413976550102234
expenditure shares,xs07311,EXPENDITURE SHARE: Passenger transport by railway,07311 : 07 Transport - 3 Transport services - 1 Passenger transport by railway - 1 Passenger transport by railway,0,7482,63155144.39457703,0.004807278249043179,0.014406137845675933,0,0.1176600456237793
expenditure shares,xs07321,EXPENDITURE SHARE: Passenger transport by road,07321 : 07 Transport - 3 Transport services - 2 Passenger transport by road - 1 Passenger transport by road,0,7482,63155144.39457703,0.0010580211640319756,0.004015908018065036,0,0.04873451963067055
expenditure shares,xs07331,EXPENDITURE SHARE: Passenger transport by air,07331 : 07 Transport - 3 Transport services - 3 Passenger transport by air - 1 Passenger transport by air,0,7482,63155144.39457703,0.004339789807991429,0.01698576951531475,0,0.135530486702919
expenditure shares,xs07341,EXPENDITURE SHARE: Passenger transport by sea and inland waterway,07341 : 07 Transport - 3 Transport services - 4 Passenger transport by sea and inland waterway - 1 Passenger transport by sea and inland waterway,0,7482,63155144.39457703,0.0007361414133906308,0.007627816300624526,0,0.08643991500139236
expenditure shares,xs07351,EXPENDITURE SHARE: Combined passenger transport,07351 : 07 Transport - 3 Transport services - 5 Combined passenger transport - 1 Combined passenger transport,0,7482,63155144.39457703,0.002938948257794565,0.011124253665199622,0,0.1259157955646515
expenditure shares,xs07361,EXPENDITURE SHARE: Other purchased transport services,07361 : 07 Transport - 3 Transport services - 6 Other purchased transport services - 1 Other purchased transport services,0,7482,63155144.39457703,0.0012060036306243375,0.010554038676227352,0,0.15549573302268982
