year,drgn1,region_code,region_name,dgn,sex,education,educ_code,educ3,gsur,age_group_used,region_key
2014,4,FRD,Normandie,1,M,ED5-8,educH,2,0.059000000000000004,Y20-64,4
2014,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.095,Y20-64,4
2014,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.17800000000000002,Y20-64,5
2014,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.136,Y20-64,5
2014,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.064,Y20-64,5
2014,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.11800000000000001,Y20-64,5
2014,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.205,Y20-64,5
2014,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.138,Y20-64,5
2014,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.064,Y20-64,5
2014,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.131,Y20-64,5
2014,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.18,Y20-64,6
2014,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.11699999999999999,Y20-64,6
2014,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.061,Y20-64,6
2014,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.109,Y20-64,6
2014,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.168,Y20-64,6
2014,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.098,Y20-64,6
2014,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.07200000000000001,Y20-64,6
2014,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.10400000000000001,Y20-64,6
2014,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.16899999999999998,Y20-64,7
2014,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.081,Y20-64,7
2014,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.053,Y20-64,7
2014,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.084,Y20-64,7
2014,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.157,Y20-64,7
2014,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.069,Y20-64,7
2014,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.059000000000000004,Y20-64,7
2014,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.08,Y20-64,7
2014,8,FRH,Bretagne,0,F,ED0-2,educL,0,0.113,Y20-64,8
2014,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.07200000000000001,Y20-64,8
2014,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.061,Y20-64,8
2014,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.07200000000000001,Y20-64,8
2014,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.124,Y20-64,8
2014,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.068,Y20-64,8
2014,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.048,Y20-64,8
2014,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.07,Y20-64,8
2014,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.12300000000000001,Y20-64,9
2014,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.1,Y20-64,9
2014,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.055999999999999994,Y20-64,9
2014,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.087,Y20-64,9
2014,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.171,Y20-64,9
2014,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.094,Y20-64,9
2014,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.065,Y20-64,9
2014,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.09699999999999999,Y20-64,9
2014,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.146,Y20-64,10
2014,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.122,Y20-64,10
2014,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.067,Y20-64,10
2014,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.10099999999999999,Y20-64,10
2014,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.18899999999999997,Y20-64,10
2014,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.1,Y20-64,10
2014,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.062,Y20-64,10
2014,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.102,Y20-64,10
2014,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.125,Y20-64,11
2014,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.08199999999999999,Y20-64,11
2014,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.055999999999999994,Y20-64,11
2014,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.078,Y20-64,11
2014,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.147,Y20-64,11
2014,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.085,Y20-64,11
2014,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.054000000000000006,Y20-64,11
2014,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.085,Y20-64,11
2014,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.13699999999999998,Y20-64,12
2014,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.096,Y20-64,12
2014,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.066,Y20-64,12
2014,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.09,Y20-64,12
2014,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.163,Y20-64,12
2014,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.10300000000000001,Y20-64,12
2014,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.065,Y20-64,12
2014,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.10400000000000001,Y20-64,12
2014,13,FRM,Corse,0,F,ED0-2,educL,0,0.27899999999999997,Y20-64,13
2014,13,FRM,Corse,0,F,ED3_4,educM,1,0.129,Y20-64,13
2014,13,FRM,Corse,0,F,ED5-8,educH,2,0.063,Y20-64,13
2014,13,FRM,Corse,0,F,TOTAL,educALL,-1,0.129,Y20-64,13
2014,13,FRM,Corse,1,M,ED0-2,educL,0,0.10099999999999999,Y20-64,13
2014,13,FRM,Corse,1,M,ED3_4,educM,1,0.044000000000000004,Y20-64,13
2014,13,FRM,Corse,1,M,ED5-8,educH,2,,Y20-64,13
2014,13,FRM,Corse,1,M,TOTAL,educALL,-1,0.059000000000000004,Y20-64,13
2014,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.349,Y20-64,14
2014,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.25,Y20-64,14
2014,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.11199999999999999,Y20-64,14
2014,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.24600000000000002,Y20-64,14
2014,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.293,Y20-64,14
2014,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.22,Y20-64,14
2014,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.067,Y20-64,14
2014,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.218,Y20-64,14
2015,0,FR,France,0,F,ED0-2,educL,0,0.16,Y20-64,0
2015,0,FR,France,0,F,ED3_4,educM,1,0.106,Y20-64,0
2015,0,FR,France,0,F,ED5-8,educH,2,0.061,Y20-64,0
2015,0,FR,France,0,F,TOTAL,educALL,-1,0.096,Y20-64,0
2015,0,FR,France,1,M,ED0-2,educL,0,0.18100000000000002,Y20-64,0
2015,0,FR,France,1,M,ED3_4,educM,1,0.102,Y20-64,0
2015,0,FR,France,1,M,ED5-8,educH,2,0.066,Y20-64,0
2015,0,FR,France,1,M,TOTAL,educALL,-1,0.10400000000000001,Y20-64,0
2015,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.121,Y20-64,1
2015,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.1,Y20-64,1
2015,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.059000000000000004,Y20-64,1
2015,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.083,Y20-64,1
2015,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.17600000000000002,Y20-64,1
2015,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.1,Y20-64,1
2015,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.076,Y20-64,1
2015,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.10300000000000001,Y20-64,1
2015,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,0.139,Y20-64,2
2015,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.128,Y20-64,2
2015,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.05,Y20-64,2
2015,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.10099999999999999,Y20-64,2
2015,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,0.17,Y20-64,2
2015,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.102,Y20-64,2
2015,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.067,Y20-64,2
2015,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.107,Y20-64,2
2015,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,0.11,Y20-64,3
2015,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.092,Y20-64,3
2015,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.05,Y20-64,3
2015,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.081,Y20-64,3
2015,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.145,Y20-64,3
2015,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.08900000000000001,Y20-64,3
2015,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.052000000000000005,Y20-64,3
2015,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.09,Y20-64,3
2015,4,FRD,Normandie,0,F,ED0-2,educL,0,0.128,Y20-64,4
2015,4,FRD,Normandie,0,F,ED3_4,educM,1,0.10099999999999999,Y20-64,4
2015,4,FRD,Normandie,0,F,ED5-8,educH,2,0.054000000000000006,Y20-64,4
2015,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.08900000000000001,Y20-64,4
2015,4,FRD,Normandie,1,M,ED0-2,educL,0,0.14400000000000002,Y20-64,4
2015,4,FRD,Normandie,1,M,ED3_4,educM,1,0.09300000000000001,Y20-64,4
2015,4,FRD,Normandie,1,M,ED5-8,educH,2,0.057999999999999996,Y20-64,4
2015,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.095,Y20-64,4
2015,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.175,Y20-64,5
2015,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.142,Y20-64,5
2015,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.076,Y20-64,5
2015,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.12300000000000001,Y20-64,5
2015,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.195,Y20-64,5
2015,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.128,Y20-64,5
2015,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.066,Y20-64,5
2015,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.125,Y20-64,5
2015,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.17800000000000002,Y20-64,6
2015,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.107,Y20-64,6
2015,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.059000000000000004,Y20-64,6
2015,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.10099999999999999,Y20-64,6
2015,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.223,Y20-64,6
2015,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.11199999999999999,Y20-64,6
2015,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.065,Y20-64,6
2015,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.11599999999999999,Y20-64,6
2015,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.155,Y20-64,7
2015,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.083,Y20-64,7
2015,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.059000000000000004,Y20-64,7
2015,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.084,Y20-64,7
2015,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.172,Y20-64,7
2015,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.083,Y20-64,7
2015,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.06,Y20-64,7
2015,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.08900000000000001,Y20-64,7
2015,8,FRH,Bretagne,0,F,ED0-2,educL,0,0.105,Y20-64,8
2015,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.071,Y20-64,8
2015,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.052000000000000005,Y20-64,8
2015,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.067,Y20-64,8
2015,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.11599999999999999,Y20-64,8
2015,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.08199999999999999,Y20-64,8
2015,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.062,Y20-64,8
2015,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.081,Y20-64,8
2015,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.149,Y20-64,9
2015,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.09300000000000001,Y20-64,9
2015,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.066,Y20-64,9
2015,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.09,Y20-64,9
2015,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.16699999999999998,Y20-64,9
2015,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.092,Y20-64,9
2015,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.063,Y20-64,9
2015,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.095,Y20-64,9
2015,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.152,Y20-64,10
2015,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.11199999999999999,Y20-64,10
2015,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.063,Y20-64,10
2015,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.096,Y20-64,10
2015,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.192,Y20-64,10
2015,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.111,Y20-64,10
2015,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.062,Y20-64,10
2015,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.10800000000000001,Y20-64,10
2015,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.159,Y20-64,11
2015,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.09300000000000001,Y20-64,11
2015,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.053,Y20-64,11
2015,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.085,Y20-64,11
2015,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.175,Y20-64,11
2015,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.08199999999999999,Y20-64,11
2015,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.06,Y20-64,11
2015,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.08900000000000001,Y20-64,11
2015,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.184,Y20-64,12
2015,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.11199999999999999,Y20-64,12
2015,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.076,Y20-64,12
2015,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.10800000000000001,Y20-64,12
2015,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.174,Y20-64,12
2015,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.106,Y20-64,12
2015,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.066,Y20-64,12
2015,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.106,Y20-64,12
2015,13,FRM,Corse,0,F,ED0-2,educL,0,0.38,Y20-64,13
2015,13,FRM,Corse,0,F,ED3_4,educM,1,0.099,Y20-64,13
2015,13,FRM,Corse,0,F,ED5-8,educH,2,0.035,Y20-64,13
2015,13,FRM,Corse,0,F,TOTAL,educALL,-1,0.139,Y20-64,13
2015,13,FRM,Corse,1,M,ED0-2,educL,0,,Y20-64,13
2015,13,FRM,Corse,1,M,ED3_4,educM,1,,Y20-64,13
2015,13,FRM,Corse,1,M,ED5-8,educH,2,0.11900000000000001,Y20-64,13
2015,13,FRM,Corse,1,M,TOTAL,educALL,-1,0.048,Y20-64,13
2015,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.349,Y20-64,14
2015,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.248,Y20-64,14
2015,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.09300000000000001,Y20-64,14
2015,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.235,Y20-64,14
2015,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.27,Y20-64,14
2015,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.217,Y20-64,14
2015,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.071,Y20-64,14
2015,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.204,Y20-64,14
2016,0,FR,France,0,F,ED0-2,educL,0,0.172,Y20-64,0
2016,0,FR,France,0,F,ED3_4,educM,1,0.105,Y20-64,0
2016,0,FR,France,0,F,ED5-8,educH,2,0.059000000000000004,Y20-64,0
2016,0,FR,France,0,F,TOTAL,educALL,-1,0.096,Y20-64,0
2016,0,FR,France,1,M,ED0-2,educL,0,0.18100000000000002,Y20-64,0
2016,0,FR,France,1,M,ED3_4,educM,1,0.1,Y20-64,0
2016,0,FR,France,1,M,ED5-8,educH,2,0.055999999999999994,Y20-64,0
2016,0,FR,France,1,M,TOTAL,educALL,-1,0.099,Y20-64,0
2016,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.153,Y20-64,1
2016,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.10300000000000001,Y20-64,1
2016,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.057999999999999996,Y20-64,1
2016,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.08800000000000001,Y20-64,1
2016,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.16399999999999998,Y20-64,1
2016,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.11,Y20-64,1
2016,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.055999999999999994,Y20-64,1
2016,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.094,Y20-64,1
2016,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,0.125,Y20-64,2
2016,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.131,Y20-64,2
2016,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.048,Y20-64,2
2016,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.1,Y20-64,2
2016,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,0.159,Y20-64,2
2016,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.099,Y20-64,2
2016,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.048,Y20-64,2
2016,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.095,Y20-64,2
2016,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,0.124,Y20-64,3
2016,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.077,Y20-64,3
2016,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.055999999999999994,Y20-64,3
2016,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.077,Y20-64,3
2016,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.172,Y20-64,3
2016,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.08900000000000001,Y20-64,3
2016,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.05,Y20-64,3
2016,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.092,Y20-64,3
2016,4,FRD,Normandie,0,F,ED0-2,educL,0,0.159,Y20-64,4
2016,4,FRD,Normandie,0,F,ED3_4,educM,1,0.105,Y20-64,4
2016,4,FRD,Normandie,0,F,ED5-8,educH,2,0.053,Y20-64,4
2016,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.09699999999999999,Y20-64,4
2016,4,FRD,Normandie,1,M,ED0-2,educL,0,0.163,Y20-64,4
2016,4,FRD,Normandie,1,M,ED3_4,educM,1,0.105,Y20-64,4
2016,4,FRD,Normandie,1,M,ED5-8,educH,2,0.049,Y20-64,4
2016,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.102,Y20-64,4
2016,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.2,Y20-64,5
2016,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.13,Y20-64,5
2016,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.068,Y20-64,5
2016,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.11900000000000001,Y20-64,5
2016,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.21,Y20-64,5
2016,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.125,Y20-64,5
2016,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.068,Y20-64,5
2016,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.127,Y20-64,5
2016,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.18899999999999997,Y20-64,6
2016,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.095,Y20-64,6
2016,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.066,Y20-64,6
2016,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.099,Y20-64,6
2016,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.2,Y20-64,6
2016,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.12,Y20-64,6
2016,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.062,Y20-64,6
2016,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.11699999999999999,Y20-64,6
2016,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.174,Y20-64,7
2016,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.086,Y20-64,7
2016,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.052000000000000005,Y20-64,7
2016,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.086,Y20-64,7
2016,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.20199999999999999,Y20-64,7
2016,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.07400000000000001,Y20-64,7
2016,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.052000000000000005,Y20-64,7
2016,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.083,Y20-64,7
2016,8,FRH,Bretagne,0,F,ED0-2,educL,0,0.149,Y20-64,8
2016,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.098,Y20-64,8
2016,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.07,Y20-64,8
2016,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.09300000000000001,Y20-64,8
2016,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.165,Y20-64,8
2016,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.08,Y20-64,8
2016,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.04,Y20-64,8
2016,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.076,Y20-64,8
2016,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.171,Y20-64,9
2016,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.08900000000000001,Y20-64,9
2016,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.06,Y20-64,9
2016,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.08900000000000001,Y20-64,9
2016,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.165,Y20-64,9
2016,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.08199999999999999,Y20-64,9
2016,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.062,Y20-64,9
2016,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.09,Y20-64,9
2016,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.149,Y20-64,10
2016,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.11199999999999999,Y20-64,10
2016,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.06,Y20-64,10
2016,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.094,Y20-64,10
2016,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.16699999999999998,Y20-64,10
2016,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.10300000000000001,Y20-64,10
2016,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.062,Y20-64,10
2016,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.10099999999999999,Y20-64,10
2016,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.139,Y20-64,11
2016,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.08199999999999999,Y20-64,11
