hh,year,status,tudef,joint_dispy_abs_diff,clean_joint_dispy,stored_joint_dispy,ils_ben_max_abs,ils_tax_max_abs,ils_origy_max_abs,ils_sicdy_max_abs,localised_to
200001677200,2016,PASS,0,0.0,4301.923377020764,4301.923377020764,0.0,0.0,0.0,0.0,
200001677500,2016,FAIL,0,1007.5086499999998,7077.49396382176,8085.00261382176,333.08,506.9040500000001,0.0,0.0,ils_tax
200001679600,2016,PASS,0,0.0,4792.049732425089,4792.049732425089,0.0,0.0,0.0,0.0,
200001680200,2016,FAIL,0,81.45063581675095,3704.6626035948684,3623.2119677781175,0.0,81.450635816751,0.0,0.0,ils_tax
200001681000,2016,FAIL,0,170.0607497375222,5787.973971932859,5617.913222195337,130.0,265.0276867578367,0.0,0.0,ils_tax
200001681200,2016,FAIL,0,129.35000000000036,3822.043770178466,3951.393770178466,130.0,0.6499999999999915,0.0,0.0,ils_ben
200001682201,2016,FAIL,0,106.97830865314745,2784.80654617515,2891.7848548282973,130.0,16.37169134685263,0.0,0.0,ils_ben
200001683300,2016,PASS,0,0.0,3834.909053449842,3834.909053449842,0.0,0.0,0.0,0.0,
200001683400,2016,FAIL,0,248.93407768033876,3301.5526307589994,3550.486708439338,333.08,82.4805223196611,0.0,0.0,ils_ben
200001686001,2016,PASS,0,0.0,3024.106761681258,3024.106761681258,0.0,0.0,0.0,0.0,
200001686200,2016,FAIL,0,533.4593000000004,4188.289591642866,4721.7488916428665,536.14,2.6807000000000016,0.0,0.0,ils_ben
200001689300,2016,FAIL,0,195.7390116949482,6845.132412743438,7040.871424438386,130.0,66.3890116949483,0.0,0.0,ils_ben
200001690500,2016,FAIL,0,230.13145329473718,2923.7833128804996,3153.9147661752368,194.99,0.9749500000000069,0.0,0.0,ils_ben
200001695400,2016,FAIL,0,373.41293914278094,3461.8419753038334,3835.2549144466143,333.08,1.665399999999977,0.0,0.0,ils_ben
200001698700,2016,FAIL,0,206.1878346401627,4177.426388391304,4383.614223031466,194.99,12.172784640163513,0.0,0.0,ils_ben
200001704400,2016,FAIL,0,62.440162476260866,2776.3773045192706,2713.9371420430098,0.0,62.440162476260525,0.0,0.0,ils_tax
200001706900,2016,PASS,0,0.0,3042.332978249974,3042.332978249974,0.0,0.0,0.0,0.0,
200001708700,2016,FAIL,0,389.0448511579998,4520.9611452642,4910.0059964222,333.08,1.665399999999991,0.0,0.0,ils_ben
200001711201,2016,PASS,0,0.0,2791.3488182900664,2791.3488182900664,0.0,0.0,0.0,0.0,
200001712000,2016,FAIL,0,75.71026115174482,3766.453668170133,3842.1639293218777,194.99,118.30478884825487,0.0,0.0,ils_ben
200001719100,2016,PASS,0,0.0,2792.1935901478664,2792.1935901478664,0.0,0.0,0.0,0.0,
200001719400,2016,FAIL,0,447.8280333333337,2833.493457905501,3281.321491238835,450.1433333333333,2.3153000000000077,0.0,0.0,ils_ben
200001720400,2016,FAIL,0,1338.7334666666666,11481.01151379571,12819.744980462376,564.6400000000002,776.916666666667,0.0,0.0,ils_tax
200001721600,2016,FAIL,0,129.35000000000036,4331.63214961206,4202.28214961206,130.0,0.6500000000000057,0.0,0.0,ils_ben
200001725400,2016,FAIL,0,268.6326786580821,2830.5290790155495,2561.8964003574674,0.0,268.63267865808217,0.0,0.0,ils_tax
200001728000,2016,PASS,0,0.0,12584.75413332796,12584.75413332796,0.0,0.0,0.0,0.0,
200001729600,2016,FAIL,0,1346.6208941053737,9412.49612841909,10759.117022524464,798.8199999999999,547.800894105373,0.0,0.0,ils_ben
200001729900,2016,FAIL,0,942.6623618086651,6714.260421694245,7656.9227835029105,333.08,442.05776180866565,0.0,0.0,ils_tax
200001732900,2016,FAIL,0,805.9699,5522.629927079621,6328.599827079621,499.6500000000001,2.4982499999999845,0.0,0.0,ils_ben
200001734200,2016,FAIL,0,689.6929400185195,3979.06656780863,4668.75950782715,545.8263496762501,143.86659034226864,0.0,0.0,ils_ben
200001737000,2016,FAIL,0,588.447854458871,3920.426908256616,4508.874762715487,333.08000000000004,1.665399999999977,0.0,0.0,ils_ben
200001740200,2016,FAIL,0,665.7494238360532,7298.789029965952,7964.538453802005,333.08,332.66942383605306,0.0,0.0,ils_ben
200001740900,2016,FAIL,0,912.3017478807924,6911.214022920829,7823.515770801621,333.08,411.69714788079307,0.0,0.0,ils_tax
200001742000,2016,FAIL,0,129.35000000000036,3870.995495874633,4000.3454958746333,130.0,0.6500000000000057,0.0,0.0,ils_ben
200001742400,2016,FAIL,0,369.8697948002791,3922.0662518969993,3552.19645709672,170.07916666666665,70.44062813361236,0.0,0.0,ils_ben
200001744000,2016,FAIL,0,181.22054909270855,2718.0552517562946,2536.834702663586,130.0,10.716720867447236,0.0,0.0,ils_ben
200001745500,2016,FAIL,0,157.7783640765274,5484.832284832396,5327.053920755869,0.0,157.77836407652785,0.0,0.0,ils_tax
200001745900,2016,PASS,0,0.0,5166.913962272661,5166.913962272661,0.0,0.0,0.0,0.0,
200001746300,2016,FAIL,0,479.65965000000006,3465.1102260657062,2985.450576065706,482.06999999999994,2.410349999999994,0.0,0.0,ils_ben
200001747000,2016,FAIL,0,15.400456357355324,6747.144974174369,6731.744517817014,130.0,144.75045635735466,0.0,0.0,ils_tax
200001749300,2016,FAIL,0,529.0055573896716,5674.617105719171,6203.622663108843,0.0,775.6178775635632,0.0,0.0,ils_tax
200001752900,2016,PASS,0,0.0,2588.957274690059,2588.957274690059,0.0,0.0,0.0,0.0,
200001753100,2016,FAIL,0,800.0293302110185,12543.500251734007,13343.529581945026,528.05,138.41666666666652,0.0,0.0,ils_ben
200001757700,2016,FAIL,0,284.1649764987924,3594.514741811193,3878.679718309985,194.99,90.14992649879287,0.0,0.0,ils_ben
200001766100,2016,FAIL,0,788.4640385581679,9452.687663746417,10241.151702304585,0.0,1599.266336491581,0.0,0.0,ils_tax
200001769300,2016,PASS,0,0.0,4186.555773775187,4186.555773775187,0.0,0.0,0.0,0.0,
200001769500,2016,FAIL,0,192.94382853920115,3655.547225453665,3848.491053992866,0.0,192.94382853920143,0.0,0.0,ils_tax
200001771800,2016,FAIL,0,260.10000000000036,5349.478979543548,5609.5789795435485,130.0,130.10000000000002,0.0,0.0,ils_tax
200001775400,2016,FAIL,0,100.77746277107872,6165.205093258488,6265.982556029567,0.0,857.8396792147921,0.0,0.0,ils_tax
200001782700,2016,PASS,0,0.0,4576.322128522026,4576.322128522026,0.0,0.0,0.0,0.0,
200001783400,2016,PASS,0,0.0,3179.2804654350716,3179.2804654350716,0.0,0.0,0.0,0.0,
200001784700,2016,FAIL,0,103.97349664946069,4835.140492033553,4731.166995384092,0.0,103.97349664946097,0.0,0.0,ils_tax
200001786900,2016,FAIL,0,797.2452346360997,4961.110753146164,5758.355987782264,333.08,296.6406346361,0.0,0.0,ils_ben
200001787300,2016,PASS,0,0.0,4451.250118513442,4451.250118513442,0.0,0.0,0.0,0.0,
200001787401,2016,FAIL,0,177.24535014922913,3632.4747490839,3455.229398934671,185.54000000000002,0.9276999999999873,0.0,0.0,ils_ben
200001787403,2016,FAIL,0,474.1075500000002,3708.0091634220003,4182.116713422,383.72,1.9185999999999979,0.0,0.0,ils_ben
200001790400,2016,PASS,0,0.0,6235.783767256076,6235.783767256076,0.0,0.0,0.0,0.0,
200001793300,2016,FAIL,0,63.32069919344576,3797.4109227397066,3734.090223546261,0.0,63.32069919344565,0.0,0.0,ils_tax
200001799400,2016,PASS,0,0.0,4019.760720011558,4019.760720011558,0.0,0.0,0.0,0.0,
200001801900,2016,FAIL,0,825.5832057107436,5014.867683878322,5840.450889589066,499.6500000000001,108.98978904407738,0.0,0.0,ils_ben
200001803200,2016,FAIL,0,331.41460000000006,4135.684353556029,4467.098953556029,333.08,1.6654000000000053,0.0,0.0,ils_ben
200001804500,2016,FAIL,0,497.15175,6260.3828542896,6757.5346042896,499.6500000000002,2.4982499999999845,0.0,0.0,ils_ben
200001804700,2016,FAIL,0,914.4393559241398,6070.453946293326,6984.893302217466,463.05999999999995,284.5046559241398,0.0,0.0,ils_ben
200001808200,2016,FAIL,0,1136.2953094273662,6592.100485234671,7728.395794662038,528.05,441.69555942736713,0.0,0.0,ils_ben
200001809300,2016,FAIL,0,772.7611998410921,5997.114106403818,6769.8753062449105,502.27,270.4911998410919,0.0,0.0,ils_ben
200001812100,2016,FAIL,0,556.2552356190854,4519.568922058765,5075.82415767785,333.08,55.650635619085335,0.0,0.0,ils_ben
200001813000,2016,FAIL,0,136.73294245878878,5332.174636208754,5468.907578667543,130.0,6.73294245878941,0.0,0.0,ils_ben
200001818400,2016,FAIL,0,624.195008333334,4562.106523290533,5186.301531623867,463.06,2.3152999999999935,0.0,0.0,ils_ben
200001822300,2016,FAIL,0,36.655540357070095,3398.3523546142096,3435.0078949712797,666.2,200.96400249606558,0.0,0.0,ils_ben
200001825600,2016,FAIL,0,736.0253166666662,5451.798370089256,6187.823686755923,502.27,233.75531666666672,0.0,0.0,ils_ben
200001826700,2016,FAIL,0,322.72027785370756,4389.753544392078,4067.0332665383703,130.0,193.37027785370708,0.0,0.0,ils_tax
200001828300,2016,FAIL,0,423.7207500000004,4242.470457486799,4666.1912074868,425.8499999999999,2.1292499999999563,0.0,0.0,ils_ben
200001829700,2016,FAIL,0,366.7224932446634,5499.77707890289,5866.499572147553,194.99,172.70744324466307,0.0,0.0,ils_ben
200001831000,2016,FAIL,0,423.7207499999995,4356.9706314729,4780.6913814729,333.08,1.6654000000000053,0.0,0.0,ils_ben
200001831100,2016,PASS,0,0.0,5721.841664941458,5721.841664941458,0.0,0.0,0.0,0.0,
200001832600,2016,FAIL,0,248.35817342832524,5357.958763754899,5109.600590326574,130.0,118.3581734283251,0.0,0.0,ils_ben
200001833400,2016,PASS,0,0.0,3297.617011255467,3297.617011255467,0.0,0.0,0.0,0.0,
200001833401,2016,FAIL,0,117.36186275352156,3511.390920362953,3628.7527831164743,117.36186275352202,0.0,0.0,0.0,ils_ben
200001833800,2016,FAIL,0,243.2865703070529,8918.226785538507,9161.51335584556,130.0,113.28657030705335,0.0,0.0,ils_ben
200001834600,2016,PASS,0,0.0,4711.050642065397,4711.050642065397,0.0,0.0,0.0,0.0,
200001835200,2016,FAIL,0,252.6834661270292,895.1996780655918,642.5162119385626,253.9532322884715,1.2697661614423574,0.0,0.0,ils_ben
200001836300,2016,PASS,0,0.0,4570.818242247573,4570.818242247573,0.0,0.0,0.0,0.0,
200001837600,2016,FAIL,0,268.51701300400964,3634.6024427803154,3903.119455784325,194.99,73.52701300400997,0.0,0.0,ils_ben
200001838300,2016,FAIL,0,313.96230000000014,4258.787494835259,3944.825194835259,185.54000000000002,0.9276999999999873,0.0,0.0,ils_ben
200001840400,2016,FAIL,0,372.6651438016079,3226.6339125371005,3599.2990563387084,333.08,1.6654000000000053,0.0,0.0,ils_ben
200001841100,2016,FAIL,0,122.1124824215376,2812.0774487591952,2934.189931180733,0.0,122.11248242153758,0.0,0.0,ils_tax
200001842200,2016,FAIL,0,46.9502757699197,2798.30196873033,2845.2522445002496,0.0,46.95027576991998,0.0,0.0,ils_tax
200001851000,2016,FAIL,0,178.12708999988172,5187.568831565131,5365.695921565013,130.0,48.777089999882776,0.0,0.0,ils_ben
200001852900,2016,PASS,0,0.0,3725.543189153615,3725.543189153615,0.0,0.0,0.0,0.0,
200001853100,2016,FAIL,0,321.3314719934915,4985.155804178721,4663.82433218523,130.0,191.98147199349108,0.0,0.0,ils_tax
200001853600,2016,FAIL,0,129.34999999999945,4134.869457412639,4264.219457412639,130.0,0.6500000000000057,0.0,0.0,ils_ben
200001858200,2016,PASS,0,0.0,3389.2294926078416,3389.2294926078416,0.0,0.0,0.0,0.0,
200001859200,2016,FAIL,0,159.56312690015739,3332.2076618541423,3491.7707887542997,0.0,159.56312690015756,0.0,0.0,ils_tax
200001859600,2016,FAIL,0,758.6866708333328,5343.463096081799,6102.149766915132,499.65000000000015,2.4982499999999845,0.0,0.0,ils_ben
200001860100,2016,FAIL,0,176.23394583333356,2816.347110806433,2640.1131649730996,139.0,0.6500000000000057,0.0,0.0,ils_ben
200001860400,2016,FAIL,0,164.55734509279864,3007.654238998538,3172.2115840913366,132.86829671050327,31.689048382295198,0.0,0.0,ils_ben
200001861601,2016,FAIL,0,516.0268999999989,4844.065439038401,5360.0923390384,333.08,1.6654000000000053,0.0,0.0,ils_ben
200001863702,2016,FAIL,0,89.42258933640187,3829.05990913493,3918.482498471332,194.9899999999999,105.56741066359808,0.0,0.0,ils_ben
200001863703,2016,FAIL,0,221.65615000000025,3629.884125334266,3851.5402753342664,130.0,0.6500000000000057,0.0,0.0,ils_ben
200001864000,2016,FAIL,0,1340.259503747886,6689.263493414243,8029.522997162129,897.7400000000001,90.47153708121897,0.0,0.0,ils_ben
200001865502,2016,FAIL,0,5.4203208370672655,2918.395449927807,2923.8157707648743,7.785245368000005,11.420320837066996,0.0,0.0,ils_tax
200001867100,2016,PASS,0,0.0,3725.571266754191,3725.571266754191,0.0,0.0,0.0,0.0,
200001868400,2016,FAIL,0,117.74144236131042,3116.9747168430313,3234.7161592043417,124.0,6.258557638689695,0.0,0.0,ils_ben
200001870900,2016,FAIL,0,51.14001976581221,5084.710438495075,5033.570418729263,130.0,309.096719200425,0.0,0.0,ils_tax
200001874700,2016,FAIL,0,841.98371723129,4376.112629273543,5218.096346504833,796.5216666666665,45.46205056462409,0.0,0.0,ils_ben
200001874800,2016,PASS,0,0.0,3765.934584955386,3765.934584955386,0.0,0.0,0.0,0.0,
200001877100,2016,PASS,0,0.0,3824.3543963060392,3824.3543963060392,0.0,0.0,0.0,0.0,
200001878100,2016,FAIL,0,255.01666666666733,5222.0472568634095,5477.063923530077,130.0,125.66666666666686,0.0,0.0,ils_ben
200001878200,2016,FAIL,0,976.1613666666653,10343.706833850436,11319.868200517101,463.05999999999995,515.4166666666661,0.0,0.0,ils_tax
200001879700,2016,FAIL,0,368.53875316640915,4276.091037275517,4644.629790441926,0.0,368.5387531664101,0.0,0.0,ils_tax
200001881300,2016,FAIL,0,331.41460000000006,4161.7009756682455,4493.115575668246,333.08000000000004,1.6654000000000053,0.0,0.0,ils_ben
200001881400,2016,FAIL,0,53.14089740522559,3106.9351867682,3160.0760841734254,130.0,76.2091025947743,0.0,0.0,ils_ben
200001884200,2016,FAIL,0,232.97973663519952,3389.4859740057327,3156.506237370533,130.0,103.62973663519927,0.0,0.0,ils_ben
200001884700,2016,FAIL,0,263.2900500000005,4889.4021664395705,5152.692216439571,194.99,69.27500000000009,0.0,0.0,ils_ben
200001888600,2016,FAIL,0,600.9278805961449,2835.748758101824,3436.676638697969,345.0799999999999,1.6654000000000053,0.0,0.0,ils_ben
200001888900,2016,PASS,0,0.0,10354.239958269774,10354.239958269774,0.0,0.0,0.0,0.0,
200001891300,2016,FAIL,0,354.0151485090191,5049.257642379389,5403.272790888408,194.99,160.00009850901864,0.0,0.0,ils_ben
200001891400,2016,FAIL,0,66.08298384048976,6146.247941277281,6080.164957436791,96.05768421816911,29.32470037767962,0.0,0.0,ils_ben
200001893000,2016,PASS,0,0.0,4413.672786169804,4413.672786169804,0.0,0.0,0.0,0.0,
200001893101,2016,PASS,0,0.0,2539.16453275355,2539.16453275355,0.0,0.0,0.0,0.0,
200001893700,2016,PASS,0,0.0,2860.9581976197424,2860.9581976197424,0.0,0.0,0.0,0.0,
200001894400,2016,FAIL,0,393.01205992761334,5388.284880305198,4995.272820377585,130.0,263.662059927614,0.0,0.0,ils_tax
200001897400,2016,FAIL,0,592.4724361111116,3072.9068296261003,2480.4343935149886,384.00666702600006,1.8076000000000079,0.0,0.0,ils_ben
200001898800,2016,FAIL,0,129.3499999999999,3098.4461882253354,3227.7961882253353,130.0,0.6500000000000057,0.0,0.0,ils_ben
200001899000,2016,FAIL,0,41.68258918154834,2093.459013195075,2051.7764240135266,172.82368968860163,1.7911005070534145,0.0,0.0,ils_ben
200001901401,2016,PASS,0,0.0,3203.469582617632,3203.469582617632,0.0,0.0,0.0,0.0,
200001904200,2016,FAIL,0,40.152383573962425,1750.2716380062334,1710.119254432271,32.83194381133333,7.320439762629007,0.0,0.0,ils_ben
200001905100,2016,FAIL,0,208.10272876806448,4652.107208292598,4860.209937060663,333.08,123.3118712319349,0.0,0.0,ils_ben
200001905700,2016,FAIL,0,245.307383194875,4467.218805343083,4712.526188537958,130.00000000000003,23.18738319487511,0.0,0.0,ils_ben
200001911700,2016,FAIL,0,182.20077970127204,4170.279528535586,4352.480308236858,0.0,182.2007797012712,0.0,0.0,ils_tax
200001911701,2016,FAIL,0,224.17532967025136,2679.635586109733,2903.8109157799845,230.17532967025159,0.0,0.0,0.0,ils_ben
200001912000,2016,FAIL,0,141.3507577126693,3003.8405818876745,3145.191339600344,130.0,12.000757712669412,0.0,0.0,ils_ben
200001912900,2016,FAIL,0,611.5873622333365,4095.2499030881627,4706.837265321499,333.08,77.11276223333684,0.0,0.0,ils_ben
200001919300,2016,FAIL,0,141.25145869252083,5503.827101683239,5362.575642990718,499.6500000000001,452.8632086925224,0.0,0.0,ils_ben
200001919500,2016,FAIL,0,252.62662499999988,4450.581825810576,4703.208450810576,130.0,123.27662499999997,0.0,0.0,ils_ben
200001919801,2016,FAIL,0,128.70616671120388,2839.77981080074,2968.485977511944,383.72,67.5552332887965,0.0,0.0,ils_ben
200001921200,2016,PASS,0,0.0,4071.8203797279884,4071.8203797279884,0.0,0.0,0.0,0.0,
200001921600,2016,PASS,0,0.0,5120.528568527964,5120.528568527964,0.0,0.0,0.0,0.0,
200001927800,2016,FAIL,0,53.79584578817321,2930.47336977756,2984.2692155657332,0.0,53.79584578817338,0.0,0.0,ils_tax
200001928600,2016,PASS,0,0.0,4163.349197536687,4163.349197536687,0.0,0.0,0.0,0.0,
200001933501,2016,FAIL,0,250.91752780044953,3558.3304017792198,3307.41287397877,185.54,65.37752780044968,0.0,0.0,ils_ben
200001934000,2016,FAIL,0,245.33040290053214,3693.795002935299,3939.1254058358313,463.05999999999995,215.4142970994681,0.0,0.0,ils_ben
200001935300,2016,FAIL,0,591.2903583333336,4725.37029984644,5316.660658179773,499.6500000000001,2.498250000000013,0.0,0.0,ils_ben
200001935800,2016,FAIL,0,116.79488402479637,4646.432263897185,4763.227147921982,0.0,116.79488402479637,0.0,0.0,ils_tax
200001936000,2016,FAIL,0,1040.0129089340853,6726.262776235841,7766.275685169926,632.25,407.762908934086,0.0,0.0,ils_ben
200001938800,2016,FAIL,0,111.1690100278197,3132.8360602980947,3244.0050703259144,333.08000000000004,14.55312394709361,0.0,0.0,ils_ben
200001939000,2016,PASS,0,0.0,4046.322809386263,4046.322809386263,0.0,0.0,0.0,0.0,
200001940700,2016,FAIL,0,45.661444102826636,1963.9490526041595,1918.287608501333,45.66144410282663,0.0,0.0,0.0,ils_ben
200001941901,2016,FAIL,0,553.1818845861571,2385.003505841776,2938.1853904279333,522.47,27.324234586157047,0.0,0.0,ils_ben
200001942200,2016,FAIL,0,407.35123280582957,4303.3583881815,3896.0071553756707,130.0,277.3512328058294,0.0,0.0,ils_tax
200001943100,2016,FAIL,0,15.446845671778647,5748.66150570498,5733.214660033202,333.08,346.8614456717785,0.0,0.0,ils_tax
200001944200,2016,PASS,0,0.0,4548.339056242406,4548.339056242406,0.0,0.0,0.0,0.0,
200001946100,2016,FAIL,0,750.7322851614445,4295.967197069533,5046.699482230977,463.05999999999995,2.3152999999999793,0.0,0.0,ils_ben
200001946901,2016,FAIL,0,92.30614999999943,3994.7639229023334,3902.457772902334,92.76999999999998,0.46385000000000787,0.0,0.0,ils_ben
200001947900,2016,FAIL,0,97.86348420128888,3742.6393614269236,3840.5028456282125,0.0,202.94353379977616,0.0,0.0,ils_tax
200001947901,2016,PASS,0,0.0,3682.111278511285,3682.111278511285,0.0,0.0,0.0,0.0,
200001948000,2016,FAIL,0,69.36004356121293,3163.5657564832463,3094.2057129220334,49.168598516,0.6499999999999915,0.0,0.0,ils_ben
200001948900,2016,FAIL,0,113.14936742525106,2456.90832036766,2343.758952942409,33.88928478982672,79.26008263542406,0.0,0.0,ils_tax
200001950201,2016,FAIL,0,1145.6258666666668,1608.0629666666666,462.4371,1147.2347398333332,1.6088731666666671,0.0,0.0,ils_ben
200001950900,2016,PASS,0,0.0,4948.33754852972,4948.33754852972,0.0,0.0,0.0,0.0,
200001951300,2016,PASS,0,0.0,2902.2728345891596,2902.2728345891596,0.0,0.0,0.0,0.0,
200001952000,2016,FAIL,0,875.7725409559862,3882.2010519800133,4757.9735929359995,796.5216666666665,79.25087428932002,0.0,0.0,ils_ben
200001953700,2016,FAIL,0,950.379083793774,8747.535909437007,9697.914993230781,333.08,449.77448379377347,0.0,0.0,ils_tax
200001954901,2016,FAIL,0,229.93568623502188,3542.5825635037972,3772.518249738819,130.0,1.8156862350220138,0.0,0.0,ils_ben
200001955500,2016,FAIL,0,135.3499999999999,3131.4091532238326,2996.0591532238327,136.0,0.6500000000000057,0.0,0.0,ils_ben
200001955800,2016,FAIL,0,349.24470595507364,2784.8088680326664,3134.05357398774,333.08,1.6654000000000053,0.0,0.0,ils_ben
200001956001,2016,PASS,0,0.0,5161.822586786022,5161.822586786022,0.0,0.0,0.0,0.0,
200001957200,2016,FAIL,0,692.6774275686753,3517.2856716323126,4209.963099200988,350.3285820466666,10.891562188676005,0.0,0.0,ils_ben
200001959000,2016,FAIL,0,1063.8133532893298,7531.278274804747,8595.091628094076,632.25,431.5633532893297,0.0,0.0,ils_ben
300001790400,2017,PASS,0,0.0,6350.356089249728,6350.356089249728,0.0,0.0,0.0,0.0,
300001793300,2017,PASS,0,0.0,3627.855532403443,3627.855532403443,0.0,0.0,0.0,0.0,
300001799400,2017,PASS,0,0.0,4169.695080849551,4169.695080849551,0.0,0.0,0.0,0.0,
300001801900,2017,FAIL,0,826.716538688037,5548.119327357577,6374.835866045614,500.13000000000005,126.51253281572792,0.0,0.0,ils_ben
300001803200,2017,FAIL,0,680.3411999999998,3726.79880149319,4407.14000149319,463.53999999999996,2.317700000000002,0.0,0.0,ils_ben
300001804500,2017,FAIL,0,497.62935000000016,6439.1848526794265,6936.814202679427,500.1300000000001,2.5006500000000074,0.0,0.0,ils_ben
300001804700,2017,FAIL,0,975.1002738164907,6108.796866113832,7083.897139930323,528.5999999999999,279.7832738164901,0.0,0.0,ils_ben
300001808200,2017,FAIL,0,1270.1443826490113,6755.733338284068,8025.877720933079,626.1899999999999,477.72533264901233,0.0,0.0,ils_ben
300001809300,2017,FAIL,0,287.75930995082854,5960.677047704383,6248.436357655211,231.76999999999998,57.14815995082836,0.0,0.0,ils_ben
300001812100,2017,FAIL,0,622.7938470382169,5105.609628245665,5728.403475283882,333.41999999999996,121.68094703821737,0.0,0.0,ils_ben
300001822300,2017,FAIL,0,599.0954937001175,2984.1287010416154,3583.224194741733,666.8400000000001,3.3342000000000005,0.0,0.0,ils_ben
300001825600,2017,FAIL,0,975.3782731453439,5424.869244525523,6400.247517670867,697.96,277.41827314534413,0.0,0.0,ils_ben
300001828300,2017,FAIL,0,69.96001564674089,3608.325110518182,3678.285126164923,240.64999999999998,170.68998435325926,0.0,0.0,ils_ben
300001830700,2017,FAIL,0,288.93058775460077,2385.97338743,2674.9039751846008,159.76519608793427,0.6506000000000114,0.0,0.0,ils_ben
300001831000,2017,FAIL,0,116.89177083333334,3115.9466752911662,3232.8384461244996,333.41999999999996,1.6670999999999978,0.0,0.0,ils_ben
300001832600,2017,FAIL,0,740.4590815536585,5387.750508108475,6128.209589662133,463.53999999999996,109.87678155365865,0.0,0.0,ils_ben
300001833400,2017,PASS,0,0.0,3260.1543270697493,3260.1543270697493,0.0,0.0,0.0,0.0,
300001833401,2017,FAIL,0,84.99689816279988,3860.3415648934033,3775.3446667306034,39.95916666666665,45.03773149613298,0.0,0.0,ils_tax
300001833800,2017,FAIL,0,468.40411079573823,7263.021403406979,6794.61729261124,65.06,403.3441107957384,0.0,0.0,ils_tax
300001835200,2017,FAIL,0,683.9335740269526,1517.616788014265,833.6832139873125,684.8228130924147,0.8892390654620732,0.0,0.0,ils_ben
300001836300,2017,FAIL,0,43.093262373926336,4808.619262579853,4765.526000205927,0.0,43.093262373926336,0.0,0.0,ils_tax
300001838300,2017,FAIL,0,1086.227480852076,7646.159002001963,8732.386482854039,817.9050000000001,268.32248085207755,0.0,0.0,ils_ben
300001840400,2017,FAIL,0,133.75122045302896,3241.8576217877,3375.608842240729,333.41999999999996,198.0016795469714,0.0,0.0,ils_ben
300001841100,2017,FAIL,0,45.240334770056506,2929.0748732412767,2974.315208011333,0.0,45.24033477005645,0.0,0.0,ils_tax
300001842200,2017,PASS,0,0.0,2772.402242589522,2772.402242589522,0.0,0.0,0.0,0.0,
300001847400,2017,PASS,0,0.0,2887.173967671984,2887.173967671984,0.0,0.0,0.0,0.0,
300001851000,2017,FAIL,0,186.0527333333339,5387.923808156933,5573.976541490267,130.12,56.58333333333337,0.0,0.0,ils_ben
300001853600,2017,FAIL,0,129.4694000000004,3792.9127230047598,3922.38212300476,130.12,0.6506000000000114,0.0,0.0,ils_ben
300001858200,2017,PASS,0,0.0,2347.80624922872,2347.80624922872,0.0,0.0,0.0,0.0,
300001859200,2017,FAIL,0,99.98150833278441,3483.1848427531822,3583.1663510859667,0.0,99.98150833278413,0.0,0.0,ils_tax
300001859600,2017,FAIL,0,809.9167333333335,5325.374988906,6135.2917222393335,500.1300000000001,2.500649999999979,0.0,0.0,ils_ben
300001860100,2017,FAIL,0,560.8249804780294,2493.1411803461538,3053.966160824183,333.41999999999996,1.667100000000005,0.0,0.0,ils_ben
300001860400,2017,PASS,0,0.0,2746.9981971853194,2746.9981971853194,0.0,0.0,0.0,0.0,
300001863702,2017,FAIL,0,194.20409999999993,2470.134790528724,2664.338890528724,195.18,0.9759000000000029,0.0,0.0,ils_ben
300001863703,2017,FAIL,0,137.69179127009102,3817.2922198296665,3679.6004285595754,92.77,44.92179127009115,0.0,0.0,ils_ben
300001864000,2017,FAIL,0,672.5898711849732,4441.826989970191,5114.416861155164,1028.73,66.61814548169303,0.0,0.0,ils_ben
300001865502,2017,FAIL,0,164.45750985528775,4212.459474250326,4376.916984105614,130.12,34.33750985528826,0.0,0.0,ils_ben
300001867100,2017,FAIL,0,156.6375050605584,3701.595750560269,3858.2332556208275,0.0,156.6375050605588,0.0,0.0,ils_tax
300001868400,2017,FAIL,0,129.46939999999995,3398.9265558770107,3528.3959558770107,130.12,0.6506000000000256,0.0,0.0,ils_ben
300001870900,2017,FAIL,0,896.8800498401497,5284.628492537568,6181.508542377717,398.47999999999996,331.0324498401488,0.0,0.0,ils_ben
300001874700,2017,FAIL,0,816.3791040717088,4382.302892896291,5198.681996968,814.2983333333333,2.08077073837498,0.0,0.0,ils_ben
300001877100,2017,PASS,0,0.0,3695.3361424577724,3695.3361424577724,0.0,0.0,0.0,0.0,
300001878100,2017,FAIL,0,255.3027333333339,5040.544471382393,5295.847204715727,130.12,125.83333333333326,0.0,0.0,ils_ben
300001878200,2017,FAIL,0,94.03401666666832,8239.438471136767,8333.472487803436,32.53000000000001,61.66666666666674,0.0,0.0,ils_tax
300001879700,2017,FAIL,0,126.74316074554463,3062.65357726765,3189.3967380131944,0.0,126.74316074554491,0.0,0.0,ils_tax
300001881300,2017,FAIL,0,314.0816999999997,4307.969226141733,3993.8875261417334,315.65999999999997,1.578300000000013,0.0,0.0,ils_ben
300001881400,2017,FAIL,0,129.46939999999995,3203.513009381533,3332.9824093815328,130.12,0.650599999999983,0.0,0.0,ils_ben
300001884200,2017,FAIL,0,129.46939999999995,3418.2274545563996,3288.7580545563997,130.12,0.6505999999999972,0.0,0.0,ils_ben
300001884700,2017,FAIL,0,263.53743333333296,4698.775203327341,4962.312636660674,195.18,69.33333333333348,0.0,0.0,ils_ben
